path	translation	split
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227072.mp3	Could we have a fork?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227073.mp3	I want your opinion.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227094.mp3	I have never heard of Lafif.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227095.mp3	The three countries united to form one country.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227096.mp3	I had my brother repair my bicycle.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227097.mp3	Don’t argue while you are hungry, and don’t eat while you are satiated.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227098.mp3	He is a little taller than you.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227116.mp3	I miss you so much!	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227118.mp3	Again? Not again!	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227120.mp3	When was printing invented?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227122.mp3	Get back to your seats.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227124.mp3	Show me your wounded arm, please.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227125.mp3	I don’t want to work.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227127.mp3	Tom lives with his uncle now.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227132.mp3	No one came except Marry.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227137.mp3	You are right.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227139.mp3	Indeed, the most noble of you in the sight of Allah is the most righteous of you.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227146.mp3	Everyone went there, didn’t they?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227148.mp3	I am so sorry!	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227150.mp3	They used to hate Tom.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227152.mp3	Why did she come back to the house early?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227153.mp3	They arrived one after another.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227175.mp3	My conscious is clear.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227176.mp3	She has a daughter who plays piano.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227177.mp3	John and Marry loved each other.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227178.mp3	Can you come?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227179.mp3	We appreciate your help.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227195.mp3	What time do you sleep?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227197.mp3	We must get rid of violence.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227198.mp3	I was thirsty, so I wanted to drink something cold.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227199.mp3	Perhaps the weather is nice.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227201.mp3	How much does it cost?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227226.mp3	With whom am I speaking?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227227.mp3	Here is your bag.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227228.mp3	Her death was a great shock for me.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227229.mp3	Don’t hang up, please.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227230.mp3	I bought every book I found about Japan.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227363.mp3	The man lost all hope.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227364.mp3	It’s very hot.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227365.mp3	They shall no longer say: 'The parents have eaten sour grapes, and the children's teeth are set on edge.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227366.mp3	The bear can climb the tree.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227367.mp3	Do you have a car?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227481.mp3	You are still young.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227484.mp3	Antibiotics help fight bacterium.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227485.mp3	We have no more sugar.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227487.mp3	This doll is a gift from my aunt.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227488.mp3	She told me that she knows my brother.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227707.mp3	As I said, he took advantage of the message very quickly.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227708.mp3	Here is my bike.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227709.mp3	He started to feel ill.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227710.mp3	He is poor; however, he is happy.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227711.mp3	I want to go to Japan.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227712.mp3	The telephone rang while I was eating lunch.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227714.mp3	Also, I stopped her from smoking pipes inside the room.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227716.mp3	The dog is one-eyed.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227718.mp3	Brayan went to the school with Kate.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227720.mp3	It has been raining since last night.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227733.mp3	I will leave the last decision for you.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227736.mp3	What do you like more, apples or bananas?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227738.mp3	You are kind.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227739.mp3	It’s for my brother.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227740.mp3	My mother can’t ride the bike.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19235656.mp3	Who owns this house?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19235657.mp3	Do you have a computer?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19235658.mp3	Tom saved her from fire.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19235659.mp3	I miss you so much.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19235660.mp3	How long have you been in Canada?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237873.mp3	He is a good driver.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237874.mp3	It’s an old trick.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237875.mp3	But this is not true.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237877.mp3	The small for is for salad, and the big one is for the main meal.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237878.mp3	That is not important.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237885.mp3	And how did you answer?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237886.mp3	Where did you see Nancy?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237887.mp3	Don’t feed the dog.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237888.mp3	Who is that girl?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237889.mp3	We tried to change his opinion, but we couldn’t.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237895.mp3	Ladies first.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237897.mp3	He came to ask us for help.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237899.mp3	One of my favorite movies is Went with the Wind.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237901.mp3	Get out!	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237903.mp3	I have slept for just two hours.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237915.mp3	They fell one after another.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237916.mp3	Know that Allah is severe in penalty and that Allah is Forgiving and Merciful.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237917.mp3	Let’s get back to home.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237918.mp3	I don’t know if it’s still with me.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237919.mp3	Apricot is healthy.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237925.mp3	I decided to tell her that I love her.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237926.mp3	She lost her handbag.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237927.mp3	You should let things take it’s natural course.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237928.mp3	We ate there three times.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237930.mp3	I count on you to help us.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237931.mp3	We were impressed by the rapid city development.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237932.mp3	I will miss your cookery.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237933.mp3	A bird in the hand is worth two in the bush.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237934.mp3	I left my card in the house.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237940.mp3	But why?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237941.mp3	I miss you so much!	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237942.mp3	I will help you if possible.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237943.mp3	I am so sorry!	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237944.mp3	You can borrow this book as long as you can keep it clean.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237955.mp3	Nancy has never seen a giant panda.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237956.mp3	It’s up to the government to take a decision about violence.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237957.mp3	My dog goes with me to wherever I go.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237958.mp3	I am not ready yet.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237959.mp3	You can study here.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237960.mp3	He drinks a glass of water every morning.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237961.mp3	Hurry up! Hurry up! I am hearing footsteps. Hide!	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237962.mp3	You have to obey your parents.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237963.mp3	Mayoko eats bread at breakfast.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19237964.mp3	Every student was asked a single question.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238010.mp3	It’s hard at the beginning.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238011.mp3	I hope to see you again.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238012.mp3	And think of Ouna and her words.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238013.mp3	She resembles her mother in everything.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238014.mp3	You are an angel!	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238020.mp3	Our teacher comes to school by car.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238021.mp3	What he really needs is a good job.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238022.mp3	She’s eating.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238023.mp3	Where do you prefer to go first?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238024.mp3	I am tired.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238025.mp3	It will rain tonight.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238031.mp3	My brother is dumb.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238032.mp3	And you used to prefer a cannibal island and a cartridge belt.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238037.mp3	She is teaching Reading and Writing.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238038.mp3	I have just woke up.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238039.mp3	Wait a minute.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238040.mp3	He died last year.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238041.mp3	There’s a missing page.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238042.mp3	My house is near the station.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238043.mp3	You have to come with me.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238077.mp3	She likes running.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238078.mp3	She bought two pounds of butter.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238080.mp3	This is my classmate.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238081.mp3	Is that place far from the bank?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238083.mp3	The temperature ranges from thirty to forty degrees in summer.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238085.mp3	She asked us to leave her alone.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238086.mp3	You have crossed the line.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238088.mp3	She closed all 6 windows.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238089.mp3	Have a seat, please.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238100.mp3	I also don’t like that.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238101.mp3	Unfortunately, the doctor is not here now.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238102.mp3	My uncle lives near the school.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238103.mp3	He’s talking on the phone.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238104.mp3	Every disease has a cure.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238111.mp3	Come, quickly.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238112.mp3	Can you keep a secret?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238113.mp3	What do you mean?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238114.mp3	I smiled suddenly when I saw him.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238123.mp3	Who coaches the team?	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238125.mp3	My life was literally meaningless until I met Saeb.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238126.mp3	The floods caused extensive damages.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238127.mp3	This speech is for you.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238129.mp3	Life is what happens to you while you are busy in planning for other things.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238136.mp3	This dictionary is better than that.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238137.mp3	She was absent because she’s ill.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238138.mp3	I have to stay in bed all day long.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238139.mp3	I will join you later.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238150.mp3	When something is unclear, consult your heart, even though people have repeatedly given their legal opinion about that.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238151.mp3	We will eat here.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238152.mp3	Kane goes to swim day after day.	train
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19238153.mp3	Your are very rich.	train
